,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
769,2022-01-23,Standard,Club Brugge,2.0,2.0,D,1.0,1.0,D,12.0,19.0,6.0,6.0,13.0,9.0,5.0,7.0,2.0,1.0,0.0,1.0
770,2022-01-22,Charleroi,Gent,0.0,0.0,D,0.0,0.0,D,12.0,8.0,4.0,4.0,13.0,12.0,4.0,4.0,1.0,1.0,0.0,0.0
771,2022-01-22,Beerschot VA,Oud-Heverlee Leuven,3.0,1.0,H,2.0,1.0,H,15.0,17.0,12.0,5.0,14.0,13.0,8.0,5.0,1.0,3.0,0.0,0.0
772,2022-01-22,St Truiden,Seraing,3.0,1.0,H,1.0,1.0,D,13.0,9.0,6.0,1.0,14.0,6.0,6.0,1.0,2.0,2.0,0.0,0.0
773,2022-01-22,Kortrijk,Eupen,1.0,1.0,D,0.0,1.0,A,18.0,11.0,5.0,3.0,15.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0
774,2022-01-21,Oostende,Antwerp,1.0,2.0,A,0.0,0.0,D,12.0,14.0,6.0,5.0,8.0,7.0,5.0,8.0,1.0,2.0,0.0,0.0
775,2022-01-18,Seraing,St. Gilloise,0.0,4.0,A,0.0,2.0,A,14.0,9.0,3.0,6.0,10.0,15.0,7.0,0.0,2.0,1.0,0.0,1.0
776,2022-01-16,Genk,Beerschot VA,4.0,1.0,H,2.0,0.0,H,19.0,8.0,10.0,4.0,10.0,8.0,8.0,4.0,1.0,2.0,0.0,0.0
777,2022-01-16,Anderlecht,Standard,1.0,1.0,D,1.0,0.0,H,15.0,6.0,3.0,1.0,10.0,14.0,3.0,1.0,1.0,3.0,0.0,0.0
778,2022-01-16,Eupen,Cercle Brugge,0.0,2.0,A,0.0,0.0,D,5.0,14.0,3.0,6.0,11.0,17.0,3.0,3.0,2.0,2.0,0.0,0.0
779,2022-01-16,Antwerp,Charleroi,3.0,0.0,H,2.0,0.0,H,16.0,13.0,4.0,3.0,12.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0
780,2022-01-15,Club Brugge,St Truiden,2.0,0.0,H,1.0,0.0,H,19.0,5.0,8.0,2.0,8.0,11.0,7.0,1.0,0.0,4.0,0.0,0.0
781,2022-01-15,Oud-Heverlee Leuven,Mechelen,5.0,0.0,H,,,,,,,,,,,,,,,
782,2022-01-14,Gent,Kortrijk,2.0,2.0,D,1.0,1.0,D,22.0,13.0,5.0,6.0,9.0,19.0,6.0,6.0,1.0,5.0,0.0,0.0
783,2021-12-27,Beerschot VA,Anderlecht,0.0,7.0,A,0.0,3.0,A,5.0,16.0,2.0,9.0,15.0,10.0,4.0,7.0,2.0,0.0,1.0,0.0
784,2021-12-27,St Truiden,Eupen,2.0,0.0,H,1.0,0.0,H,13.0,9.0,4.0,1.0,12.0,16.0,6.0,2.0,1.0,3.0,0.0,0.0
785,2021-12-27,Charleroi,Oud-Heverlee Leuven,0.0,3.0,A,0.0,1.0,A,19.0,12.0,7.0,6.0,8.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0
786,2021-12-27,Mechelen,Seraing,2.0,0.0,H,0.0,0.0,D,18.0,19.0,6.0,4.0,12.0,5.0,6.0,10.0,4.0,3.0,0.0,0.0
787,2021-12-26,Oostende,Genk,0.0,4.0,A,0.0,3.0,A,7.0,15.0,2.0,11.0,15.0,8.0,1.0,9.0,1.0,1.0,0.0,1.0
788,2021-12-26,St. Gilloise,Gent,0.0,0.0,D,0.0,0.0,D,6.0,10.0,0.0,2.0,11.0,11.0,5.0,6.0,0.0,3.0,0.0,0.0
789,2021-12-26,Standard,Waregem,0.0,1.0,A,0.0,0.0,D,19.0,8.0,2.0,2.0,16.0,10.0,8.0,1.0,2.0,1.0,1.0,0.0
790,2021-12-26,Cercle Brugge,Club Brugge,2.0,0.0,H,0.0,0.0,D,12.0,11.0,5.0,5.0,16.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0
791,2021-12-19,Oud-Heverlee Leuven,Standard,2.0,1.0,H,2.0,0.0,H,6.0,22.0,3.0,7.0,9.0,15.0,2.0,5.0,1.0,4.0,0.0,0.0
792,2021-12-19,Genk,Antwerp,1.0,1.0,D,1.0,0.0,H,10.0,7.0,2.0,2.0,7.0,9.0,6.0,7.0,0.0,2.0,0.0,0.0
793,2021-12-19,Eupen,Charleroi,0.0,4.0,A,0.0,3.0,A,24.0,10.0,8.0,4.0,16.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0
794,2021-12-19,Club Brugge,Anderlecht,2.0,2.0,D,1.0,0.0,H,16.0,12.0,5.0,6.0,16.0,8.0,9.0,8.0,1.0,2.0,0.0,0.0
795,2021-12-18,Gent,St Truiden,2.0,1.0,H,1.0,0.0,H,8.0,15.0,4.0,3.0,13.0,8.0,5.0,6.0,3.0,1.0,0.0,0.0
796,2021-12-18,St. Gilloise,Cercle Brugge,3.0,2.0,H,0.0,2.0,A,18.0,10.0,5.0,4.0,14.0,15.0,7.0,2.0,5.0,3.0,0.0,0.0
797,2021-12-18,Waregem,Mechelen,3.0,2.0,H,0.0,1.0,A,19.0,11.0,6.0,6.0,10.0,14.0,9.0,5.0,2.0,1.0,0.0,0.0
798,2021-12-18,Beerschot VA,Oostende,0.0,2.0,A,0.0,2.0,A,13.0,14.0,3.0,6.0,9.0,19.0,8.0,5.0,0.0,5.0,1.0,1.0
799,2021-12-17,Seraing,Kortrijk,0.0,2.0,A,0.0,0.0,D,9.0,6.0,2.0,5.0,15.0,14.0,7.0,1.0,2.0,3.0,0.0,0.0
800,2021-12-16,Genk,Charleroi,4.0,2.0,H,2.0,2.0,D,17.0,11.0,6.0,2.0,12.0,8.0,9.0,4.0,2.0,3.0,0.0,0.0
801,2021-12-16,Antwerp,Eupen,4.0,2.0,H,2.0,1.0,H,16.0,13.0,6.0,8.0,3.0,8.0,3.0,5.0,0.0,1.0,0.0,0.0
802,2021-12-15,Oud-Heverlee Leuven,Club Brugge,1.0,4.0,A,0.0,1.0,A,16.0,14.0,7.0,4.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0
803,2021-12-15,Mechelen,Gent,4.0,3.0,H,1.0,1.0,D,12.0,22.0,5.0,9.0,13.0,10.0,4.0,10.0,2.0,0.0,0.0,0.0
804,2021-12-15,Waregem,St. Gilloise,0.0,2.0,A,0.0,2.0,A,12.0,14.0,4.0,9.0,9.0,14.0,6.0,9.0,0.0,4.0,0.0,0.0
805,2021-12-14,Anderlecht,St Truiden,2.0,0.0,H,0.0,0.0,D,18.0,8.0,4.0,2.0,9.0,17.0,6.0,6.0,0.0,2.0,0.0,0.0
806,2021-12-14,Oostende,Kortrijk,0.0,2.0,A,0.0,1.0,A,12.0,13.0,0.0,4.0,10.0,10.0,6.0,4.0,1.0,1.0,0.0,0.0
807,2021-12-14,Cercle Brugge,Seraing,2.0,0.0,H,2.0,0.0,H,12.0,7.0,5.0,1.0,19.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0
808,2021-12-12,Club Brugge,Waregem,3.0,0.0,H,1.0,0.0,H,21.0,7.0,7.0,0.0,12.0,14.0,7.0,1.0,0.0,3.0,0.0,0.0
809,2021-12-12,Gent,Genk,1.0,0.0,H,1.0,0.0,H,13.0,12.0,6.0,3.0,9.0,11.0,5.0,4.0,1.0,2.0,0.0,0.0
810,2021-12-12,St. Gilloise,Mechelen,2.0,0.0,H,1.0,0.0,H,13.0,15.0,4.0,3.0,14.0,14.0,6.0,5.0,4.0,2.0,0.0,0.0
811,2021-12-12,Antwerp,Standard,2.0,3.0,A,0.0,0.0,D,10.0,10.0,4.0,8.0,9.0,15.0,4.0,6.0,4.0,6.0,2.0,1.0
812,2021-12-11,Seraing,Anderlecht,0.0,5.0,A,0.0,3.0,A,5.0,17.0,1.0,7.0,8.0,8.0,2.0,9.0,0.0,2.0,1.0,0.0
813,2021-12-11,Eupen,Beerschot VA,1.0,0.0,H,1.0,0.0,H,15.0,21.0,7.0,4.0,8.0,10.0,5.0,7.0,1.0,1.0,0.0,0.0
814,2021-12-11,St Truiden,Cercle Brugge,1.0,2.0,A,0.0,0.0,D,12.0,11.0,4.0,5.0,9.0,17.0,6.0,9.0,1.0,4.0,0.0,1.0
815,2021-12-11,Kortrijk,Oud-Heverlee Leuven,2.0,1.0,H,0.0,0.0,D,8.0,18.0,2.0,2.0,11.0,11.0,6.0,7.0,3.0,0.0,1.0,1.0
816,2021-12-10,Charleroi,Oostende,1.0,0.0,H,0.0,0.0,D,11.0,19.0,6.0,3.0,8.0,10.0,5.0,9.0,0.0,1.0,0.0,0.0
817,2021-12-05,Mechelen,Genk,1.0,1.0,D,0.0,1.0,A,11.0,11.0,3.0,5.0,10.0,5.0,5.0,10.0,1.0,0.0,1.0,0.0
818,2021-12-05,Standard,Charleroi,0.0,3.0,A,0.0,2.0,A,16.0,8.0,3.0,5.0,15.0,9.0,4.0,1.0,7.0,2.0,0.0,0.0
819,2021-12-05,Anderlecht,Waregem,3.0,2.0,H,1.0,1.0,D,17.0,11.0,7.0,4.0,9.0,13.0,5.0,0.0,2.0,2.0,0.0,0.0
820,2021-12-05,Beerschot VA,Antwerp,0.0,1.0,A,0.0,0.0,D,13.0,15.0,3.0,6.0,12.0,13.0,5.0,7.0,4.0,1.0,0.0,0.0
821,2021-12-04,Club Brugge,Seraing,3.0,2.0,H,3.0,2.0,H,17.0,13.0,8.0,5.0,9.0,10.0,1.0,3.0,0.0,4.0,0.0,0.0
822,2021-12-04,Kortrijk,Cercle Brugge,0.0,2.0,A,0.0,1.0,A,13.0,17.0,1.0,5.0,17.0,25.0,7.0,4.0,2.0,4.0,0.0,0.0
823,2021-12-04,Oostende,Eupen,2.0,1.0,H,0.0,1.0,A,17.0,4.0,6.0,2.0,8.0,11.0,10.0,1.0,2.0,2.0,0.0,0.0
824,2021-12-04,Oud-Heverlee Leuven,Gent,0.0,1.0,A,0.0,1.0,A,14.0,16.0,2.0,8.0,5.0,17.0,5.0,11.0,2.0,5.0,0.0,0.0
825,2021-12-03,St Truiden,St. Gilloise,1.0,2.0,A,0.0,1.0,A,9.0,13.0,3.0,9.0,10.0,10.0,2.0,6.0,2.0,2.0,0.0,0.0
826,2021-11-28,Antwerp,Oostende,3.0,0.0,H,0.0,0.0,D,14.0,4.0,8.0,1.0,10.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0
827,2021-11-28,Gent,Standard,3.0,1.0,H,1.0,0.0,H,19.0,8.0,8.0,5.0,9.0,5.0,12.0,4.0,0.0,2.0,0.0,0.0
828,2021-11-28,Waregem,Beerschot VA,2.0,0.0,H,2.0,0.0,H,15.0,14.0,6.0,5.0,12.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0
829,2021-11-28,Genk,Club Brugge,2.0,3.0,A,0.0,1.0,A,13.0,8.0,5.0,4.0,17.0,11.0,5.0,6.0,1.0,3.0,0.0,1.0
830,2021-11-27,Charleroi,Anderlecht,1.0,3.0,A,0.0,1.0,A,8.0,14.0,2.0,6.0,13.0,7.0,4.0,8.0,1.0,1.0,0.0,0.0
831,2021-11-27,Cercle Brugge,Mechelen,3.0,1.0,H,1.0,1.0,D,18.0,4.0,9.0,2.0,12.0,15.0,6.0,2.0,1.0,2.0,0.0,0.0
832,2021-11-27,Eupen,Kortrijk,2.0,2.0,D,2.0,1.0,H,13.0,17.0,5.0,8.0,15.0,8.0,7.0,11.0,2.0,1.0,0.0,0.0
833,2021-11-27,Seraing,St Truiden,2.0,0.0,H,1.0,0.0,H,9.0,11.0,2.0,6.0,12.0,16.0,2.0,6.0,0.0,0.0,0.0,0.0
834,2021-11-26,St. Gilloise,Oud-Heverlee Leuven,1.0,3.0,A,0.0,2.0,A,14.0,6.0,2.0,5.0,13.0,13.0,5.0,2.0,3.0,3.0,0.0,0.0
835,2021-11-21,Beerschot VA,Genk,2.0,0.0,H,1.0,0.0,H,10.0,19.0,3.0,4.0,10.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0
836,2021-11-21,Oostende,St. Gilloise,1.0,7.0,A,1.0,4.0,A,6.0,15.0,1.0,8.0,11.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0
837,2021-11-21,St Truiden,Antwerp,2.0,1.0,H,2.0,0.0,H,12.0,12.0,7.0,4.0,17.0,12.0,5.0,5.0,2.0,0.0,0.0,0.0
838,2021-11-21,Anderlecht,Kortrijk,1.0,1.0,D,0.0,1.0,A,21.0,11.0,4.0,5.0,8.0,15.0,10.0,2.0,0.0,4.0,1.0,0.0
839,2021-11-20,Standard,Eupen,1.0,0.0,H,1.0,0.0,H,17.0,13.0,6.0,2.0,6.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0
840,2021-11-20,Oud-Heverlee Leuven,Seraing,1.0,3.0,A,0.0,1.0,A,10.0,12.0,5.0,3.0,13.0,11.0,6.0,1.0,3.0,3.0,0.0,0.0
841,2021-11-20,Waregem,Gent,1.0,2.0,A,0.0,0.0,D,8.0,16.0,2.0,4.0,11.0,18.0,5.0,6.0,4.0,4.0,0.0,0.0
842,2021-11-20,Cercle Brugge,Charleroi,1.0,2.0,A,0.0,2.0,A,24.0,11.0,7.0,4.0,13.0,13.0,3.0,3.0,1.0,4.0,0.0,0.0
843,2021-11-19,Mechelen,Club Brugge,2.0,1.0,H,0.0,0.0,D,11.0,17.0,4.0,5.0,18.0,11.0,11.0,3.0,3.0,1.0,0.0,0.0
844,2021-11-07,Genk,Cercle Brugge,1.0,1.0,D,0.0,1.0,A,8.0,17.0,4.0,7.0,18.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0
845,2021-11-07,Antwerp,Anderlecht,2.0,0.0,H,0.0,0.0,D,12.0,9.0,4.0,3.0,7.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0
846,2021-11-07,Seraing,Gent,0.0,0.0,D,0.0,0.0,D,8.0,8.0,2.0,4.0,9.0,16.0,4.0,3.0,2.0,2.0,0.0,0.0
847,2021-11-07,Club Brugge,Standard,2.0,2.0,D,2.0,1.0,H,11.0,7.0,4.0,2.0,13.0,25.0,5.0,4.0,2.0,2.0,0.0,0.0
848,2021-11-06,St. Gilloise,Charleroi,4.0,0.0,H,3.0,0.0,H,14.0,11.0,5.0,1.0,9.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0
849,2021-11-06,Kortrijk,Beerschot VA,1.0,1.0,D,0.0,0.0,D,21.0,9.0,7.0,4.0,10.0,16.0,11.0,6.0,1.0,5.0,0.0,0.0
850,2021-11-06,Mechelen,St Truiden,0.0,1.0,A,0.0,1.0,A,9.0,12.0,1.0,1.0,6.0,15.0,1.0,4.0,1.0,5.0,0.0,1.0
851,2021-11-06,Eupen,Waregem,1.0,1.0,D,1.0,1.0,D,7.0,9.0,2.0,2.0,13.0,7.0,4.0,6.0,3.0,2.0,0.0,0.0
852,2021-11-05,Oud-Heverlee Leuven,Oostende,1.0,0.0,H,0.0,0.0,D,8.0,15.0,5.0,4.0,6.0,12.0,9.0,8.0,3.0,3.0,1.0,0.0
853,2021-10-31,Gent,St. Gilloise,0.0,2.0,A,0.0,2.0,A,10.0,11.0,4.0,3.0,8.0,17.0,7.0,6.0,2.0,4.0,0.0,0.0
854,2021-10-31,Anderlecht,Oud-Heverlee Leuven,2.0,2.0,D,1.0,2.0,A,16.0,13.0,5.0,8.0,11.0,3.0,10.0,5.0,1.0,1.0,2.0,0.0
855,2021-10-31,Cercle Brugge,Antwerp,0.0,1.0,A,0.0,0.0,D,12.0,9.0,6.0,3.0,13.0,15.0,6.0,3.0,4.0,5.0,0.0,0.0
856,2021-10-31,Waregem,Genk,2.0,6.0,A,0.0,2.0,A,6.0,20.0,2.0,10.0,10.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0
857,2021-10-30,St Truiden,Club Brugge,1.0,2.0,A,1.0,1.0,D,11.0,11.0,4.0,5.0,16.0,11.0,9.0,2.0,3.0,3.0,0.0,0.0
858,2021-10-30,Beerschot VA,Seraing,3.0,0.0,H,1.0,0.0,H,21.0,11.0,8.0,2.0,11.0,11.0,9.0,8.0,0.0,4.0,0.0,0.0
859,2021-10-30,Standard,Kortrijk,1.0,1.0,D,0.0,0.0,D,14.0,7.0,5.0,3.0,13.0,15.0,8.0,2.0,2.0,5.0,0.0,0.0
860,2021-10-30,Charleroi,Eupen,3.0,0.0,H,0.0,0.0,D,21.0,7.0,7.0,3.0,11.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0
861,2021-10-29,Oostende,Mechelen,2.0,4.0,A,0.0,2.0,A,14.0,8.0,4.0,4.0,15.0,14.0,7.0,1.0,6.0,3.0,1.0,0.0
862,2021-10-24,Oud-Heverlee Leuven,St Truiden,4.0,1.0,H,0.0,0.0,D,12.0,13.0,7.0,5.0,8.0,13.0,3.0,6.0,0.0,3.0,0.0,1.0
863,2021-10-24,Genk,Gent,0.0,3.0,A,0.0,1.0,A,13.0,13.0,5.0,6.0,14.0,16.0,3.0,1.0,2.0,2.0,0.0,0.0
864,2021-10-24,Anderlecht,Beerschot VA,4.0,2.0,H,1.0,0.0,H,21.0,14.0,8.0,3.0,9.0,11.0,6.0,4.0,3.0,3.0,0.0,0.0
865,2021-10-24,Antwerp,Club Brugge,1.0,1.0,D,1.0,1.0,D,7.0,13.0,4.0,5.0,16.0,10.0,8.0,8.0,2.0,4.0,1.0,1.0
866,2021-10-23,Eupen,St. Gilloise,2.0,3.0,A,0.0,2.0,A,21.0,12.0,6.0,4.0,8.0,21.0,8.0,2.0,1.0,3.0,0.0,0.0
867,2021-10-23,Kortrijk,Oostende,1.0,0.0,H,1.0,0.0,H,16.0,12.0,5.0,0.0,9.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0
868,2021-10-23,Mechelen,Waregem,2.0,2.0,D,2.0,2.0,D,17.0,14.0,7.0,3.0,6.0,8.0,11.0,7.0,0.0,2.0,0.0,0.0
869,2021-10-23,Cercle Brugge,Standard,1.0,1.0,D,1.0,1.0,D,8.0,4.0,5.0,2.0,15.0,22.0,6.0,3.0,2.0,7.0,0.0,0.0
870,2021-10-22,Seraing,Charleroi,1.0,3.0,A,0.0,2.0,A,11.0,12.0,1.0,8.0,12.0,13.0,7.0,1.0,3.0,1.0,0.0,0.0
871,2021-10-17,Gent,Eupen,2.0,0.0,H,1.0,0.0,H,21.0,7.0,13.0,3.0,16.0,9.0,6.0,2.0,1.0,4.0,0.0,0.0
872,2021-10-17,Charleroi,Genk,2.0,0.0,H,0.0,0.0,D,12.0,12.0,3.0,8.0,5.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0
873,2021-10-17,Beerschot VA,Mechelen,0.0,1.0,A,0.0,1.0,A,17.0,10.0,6.0,5.0,9.0,10.0,6.0,9.0,0.0,3.0,0.0,0.0
874,2021-10-17,St Truiden,Anderlecht,2.0,2.0,D,0.0,0.0,D,27.0,10.0,9.0,6.0,13.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0
875,2021-10-16,Standard,Oud-Heverlee Leuven,2.0,2.0,D,1.0,0.0,H,18.0,13.0,6.0,7.0,16.0,9.0,5.0,3.0,2.0,1.0,0.0,0.0
876,2021-10-16,Oostende,Cercle Brugge,2.0,1.0,H,0.0,0.0,D,11.0,12.0,3.0,4.0,9.0,15.0,4.0,4.0,1.0,3.0,0.0,0.0
877,2021-10-16,Waregem,Antwerp,2.0,1.0,H,0.0,1.0,A,12.0,14.0,8.0,3.0,9.0,9.0,3.0,9.0,2.0,2.0,0.0,0.0
878,2021-10-16,St. Gilloise,Seraing,4.0,2.0,H,0.0,2.0,A,21.0,11.0,9.0,4.0,18.0,8.0,10.0,2.0,3.0,2.0,1.0,0.0
879,2021-10-15,Club Brugge,Kortrijk,2.0,0.0,H,2.0,0.0,H,17.0,10.0,6.0,0.0,13.0,9.0,4.0,1.0,3.0,5.0,0.0,0.0
880,2021-10-03,Eupen,Genk,3.0,2.0,H,1.0,1.0,D,12.0,10.0,7.0,4.0,18.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0
881,2021-10-03,Antwerp,Gent,1.0,0.0,H,0.0,0.0,D,11.0,13.0,5.0,3.0,6.0,12.0,6.0,7.0,1.0,2.0,0.0,1.0
882,2021-10-03,Seraing,Waregem,5.0,1.0,H,2.0,0.0,H,26.0,9.0,16.0,4.0,5.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0
883,2021-10-03,Anderlecht,Club Brugge,1.0,1.0,D,0.0,1.0,A,18.0,11.0,4.0,4.0,8.0,12.0,7.0,6.0,2.0,4.0,0.0,0.0
884,2021-10-02,Oud-Heverlee Leuven,Beerschot VA,0.0,0.0,D,0.0,0.0,D,16.0,14.0,7.0,4.0,13.0,16.0,10.0,4.0,3.0,4.0,1.0,0.0
885,2021-10-02,Cercle Brugge,St. Gilloise,0.0,3.0,A,0.0,0.0,D,8.0,11.0,2.0,5.0,13.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0
886,2021-10-02,St Truiden,Oostende,1.0,1.0,D,0.0,0.0,D,14.0,9.0,4.0,1.0,15.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0
887,2021-10-02,Kortrijk,Charleroi,2.0,2.0,D,1.0,0.0,H,20.0,21.0,8.0,10.0,14.0,8.0,5.0,6.0,2.0,4.0,0.0,0.0
888,2021-10-01,Mechelen,Standard,3.0,1.0,H,3.0,0.0,H,16.0,16.0,8.0,4.0,9.0,17.0,5.0,5.0,2.0,3.0,0.0,0.0
889,2021-09-26,Charleroi,Mechelen,0.0,2.0,A,0.0,1.0,A,12.0,11.0,1.0,5.0,9.0,10.0,10.0,4.0,1.0,3.0,0.0,0.0
890,2021-09-26,Genk,Seraing,3.0,0.0,H,2.0,0.0,H,12.0,5.0,8.0,2.0,12.0,9.0,5.0,3.0,3.0,2.0,0.0,0.0
891,2021-09-26,Oostende,Anderlecht,2.0,2.0,D,2.0,0.0,H,9.0,18.0,5.0,6.0,11.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0
892,2021-09-26,Gent,Cercle Brugge,2.0,1.0,H,0.0,1.0,A,12.0,11.0,6.0,4.0,20.0,18.0,8.0,6.0,3.0,5.0,0.0,0.0
893,2021-09-26,St. Gilloise,Antwerp,1.0,2.0,A,1.0,0.0,H,20.0,12.0,11.0,5.0,14.0,7.0,10.0,7.0,3.0,3.0,0.0,0.0
894,2021-09-25,Standard,St Truiden,1.0,2.0,A,1.0,0.0,H,7.0,12.0,1.0,4.0,20.0,20.0,2.0,1.0,2.0,4.0,0.0,0.0
895,2021-09-25,Waregem,Kortrijk,2.0,2.0,D,0.0,0.0,D,11.0,11.0,3.0,3.0,16.0,10.0,3.0,5.0,5.0,2.0,0.0,0.0
896,2021-09-25,Beerschot VA,Eupen,0.0,3.0,A,0.0,1.0,A,7.0,16.0,1.0,5.0,10.0,9.0,4.0,7.0,5.0,4.0,2.0,0.0
897,2021-09-24,Club Brugge,Oud-Heverlee Leuven,1.0,1.0,D,0.0,1.0,A,32.0,5.0,9.0,1.0,8.0,10.0,14.0,1.0,1.0,2.0,0.0,0.0
898,2021-09-23,Anderlecht,Gent,1.0,1.0,D,0.0,1.0,A,13.0,11.0,5.0,2.0,9.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0
899,2021-09-22,Antwerp,Genk,4.0,2.0,H,3.0,1.0,H,10.0,16.0,7.0,7.0,11.0,12.0,4.0,8.0,5.0,3.0,1.0,0.0
900,2021-09-19,Kortrijk,Gent,1.0,0.0,H,1.0,0.0,H,7.0,15.0,3.0,3.0,18.0,15.0,3.0,7.0,4.0,3.0,0.0,0.0
901,2021-09-19,Standard,Anderlecht,0.0,1.0,A,0.0,1.0,A,7.0,12.0,1.0,4.0,17.0,11.0,6.0,4.0,3.0,4.0,2.0,0.0
902,2021-09-19,Antwerp,Seraing,2.0,1.0,H,0.0,0.0,D,19.0,11.0,6.0,2.0,13.0,7.0,10.0,6.0,1.0,1.0,0.0,0.0
903,2021-09-19,St Truiden,Genk,1.0,2.0,A,1.0,0.0,H,8.0,8.0,3.0,2.0,15.0,10.0,6.0,2.0,4.0,1.0,0.0,0.0
904,2021-09-18,Charleroi,Club Brugge,0.0,1.0,A,0.0,0.0,D,17.0,13.0,5.0,4.0,3.0,10.0,8.0,8.0,1.0,2.0,0.0,0.0
905,2021-09-18,Mechelen,Oud-Heverlee Leuven,2.0,0.0,H,2.0,0.0,H,8.0,14.0,4.0,5.0,21.0,10.0,2.0,5.0,5.0,5.0,0.0,1.0
906,2021-09-18,St. Gilloise,Waregem,2.0,1.0,H,0.0,0.0,D,20.0,11.0,6.0,5.0,19.0,13.0,11.0,4.0,2.0,2.0,0.0,1.0
907,2021-09-18,Oostende,Beerschot VA,3.0,1.0,H,2.0,0.0,H,18.0,12.0,12.0,4.0,20.0,11.0,8.0,5.0,4.0,2.0,0.0,0.0
908,2021-09-17,Cercle Brugge,Eupen,1.0,2.0,A,1.0,1.0,D,12.0,14.0,3.0,8.0,10.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0
909,2021-09-13,Beerschot VA,St Truiden,0.0,1.0,A,0.0,1.0,A,14.0,6.0,2.0,3.0,14.0,18.0,5.0,1.0,4.0,3.0,0.0,0.0
910,2021-09-12,Genk,St. Gilloise,1.0,1.0,D,0.0,0.0,D,17.0,17.0,5.0,7.0,8.0,13.0,6.0,4.0,1.0,1.0,0.0,1.0
911,2021-09-12,Oud-Heverlee Leuven,Kortrijk,2.0,1.0,H,0.0,0.0,D,17.0,15.0,5.0,8.0,8.0,19.0,3.0,4.0,2.0,6.0,0.0,1.0
912,2021-09-12,Seraing,Standard,0.0,1.0,A,0.0,1.0,A,19.0,7.0,6.0,3.0,15.0,16.0,8.0,2.0,4.0,7.0,0.0,1.0
913,2021-09-12,Gent,Charleroi,2.0,3.0,A,1.0,2.0,A,23.0,13.0,10.0,4.0,7.0,18.0,13.0,3.0,2.0,5.0,0.0,1.0
914,2021-09-12,Anderlecht,Mechelen,7.0,2.0,H,1.0,1.0,D,15.0,8.0,9.0,3.0,9.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0
915,2021-09-11,Waregem,Cercle Brugge,2.0,4.0,A,1.0,0.0,H,4.0,17.0,2.0,8.0,13.0,7.0,2.0,8.0,1.0,2.0,1.0,0.0
916,2021-09-11,Eupen,Antwerp,0.0,1.0,A,0.0,0.0,D,17.0,14.0,4.0,6.0,8.0,9.0,7.0,5.0,2.0,5.0,0.0,0.0
917,2021-09-10,Club Brugge,Oostende,3.0,0.0,H,1.0,0.0,H,31.0,4.0,7.0,2.0,11.0,14.0,10.0,4.0,0.0,5.0,0.0,1.0
918,2021-08-29,Oostende,Waregem,0.0,2.0,A,0.0,1.0,A,22.0,12.0,3.0,6.0,13.0,17.0,11.0,1.0,5.0,3.0,0.0,0.0
919,2021-08-29,Genk,Anderlecht,1.0,0.0,H,0.0,0.0,D,12.0,16.0,3.0,0.0,9.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0
920,2021-08-29,Antwerp,Oud-Heverlee Leuven,2.0,2.0,D,2.0,0.0,H,14.0,22.0,6.0,6.0,8.0,10.0,7.0,13.0,4.0,4.0,0.0,1.0
921,2021-08-29,Gent,Club Brugge,6.0,1.0,H,3.0,0.0,H,11.0,7.0,6.0,3.0,18.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0
922,2021-08-28,St. Gilloise,Standard,4.0,0.0,H,2.0,0.0,H,16.0,10.0,4.0,0.0,10.0,17.0,2.0,2.0,1.0,5.0,0.0,0.0
923,2021-08-28,Cercle Brugge,St Truiden,0.0,1.0,A,0.0,1.0,A,24.0,7.0,6.0,2.0,8.0,12.0,9.0,1.0,1.0,2.0,0.0,1.0
