,Unnamed: 0,Home Full-T Goals,Away Full-T Goals,Home Half-T Goals,Away Half-T Goals,Home Shots,Away Shots,Home Shots Target,Away Shots Target,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Full Result_enc,Half Result_enc,Home_avg5Goal,Away_avg5Goal,Home_avg10Goal,Away_avg10Goal,Home_avg20Goal,Away_avg20Goal,HomeTeamEnc,AwayTeamEnc
891,891,2.0,2.0,2.0,0.0,9.0,18.0,5.0,6.0,11.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0,2,0.0,0.8,1.4,1.2,1.1,1.1,1.45,12,0
892,892,2.0,1.0,0.0,1.0,12.0,11.0,6.0,4.0,20.0,18.0,8.0,6.0,3.0,5.0,0.0,0.0,0,1.0,1.4,1.2,1.8,1.4,2.25,1.4,8,3
893,893,1.0,2.0,1.0,0.0,20.0,12.0,11.0,5.0,14.0,7.0,10.0,7.0,3.0,3.0,0.0,0.0,1,0.0,1.4,1.6,1.3,1.4,1.5,1.15,17,1
894,894,1.0,2.0,1.0,0.0,7.0,12.0,1.0,4.0,20.0,20.0,2.0,1.0,2.0,4.0,0.0,0.0,1,0.0,0.4,1.2,0.7,1.1,1.2,1.15,18,16
895,895,2.0,2.0,0.0,0.0,11.0,11.0,3.0,3.0,16.0,10.0,3.0,5.0,5.0,2.0,0.0,0.0,2,2.0,2.2,1.0,2.0,1.0,1.7,1.05,20,9
896,896,0.0,3.0,0.0,1.0,7.0,16.0,1.0,5.0,10.0,9.0,4.0,7.0,5.0,4.0,2.0,0.0,1,1.0,1.2,0.8,0.9,0.6,1.2,0.5,2,6
897,897,1.0,1.0,0.0,1.0,32.0,5.0,9.0,1.0,8.0,10.0,14.0,1.0,1.0,2.0,0.0,0.0,2,1.0,1.6,1.6,1.4,1.4,1.9,1.15,5,13
898,898,1.0,1.0,0.0,1.0,13.0,11.0,5.0,2.0,9.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0,2,1.0,1.4,1.4,1.1,1.8,1.45,2.25,0,8
899,899,4.0,2.0,3.0,1.0,10.0,16.0,7.0,7.0,11.0,12.0,4.0,8.0,5.0,3.0,1.0,0.0,0,0.0,1.6,1.8,1.4,1.2,1.15,1.0,1,7
900,900,1.0,0.0,1.0,0.0,7.0,15.0,3.0,3.0,18.0,15.0,3.0,7.0,4.0,3.0,0.0,0.0,0,0.0,1.0,1.4,1.0,1.8,1.05,2.25,9,8
901,901,0.0,1.0,0.0,1.0,7.0,12.0,1.0,4.0,17.0,11.0,6.0,4.0,3.0,4.0,2.0,0.0,1,1.0,0.4,1.4,0.7,1.1,1.2,1.45,18,0
902,902,2.0,1.0,0.0,0.0,19.0,11.0,6.0,2.0,13.0,7.0,10.0,6.0,1.0,1.0,0.0,0.0,0,2.0,1.6,0.6,1.4,0.5,1.15,0.7,1,15
903,903,1.0,2.0,1.0,0.0,8.0,8.0,3.0,2.0,15.0,10.0,6.0,2.0,4.0,1.0,0.0,0.0,1,0.0,1.2,1.8,1.1,1.2,1.15,1.0,16,7
904,904,0.0,1.0,0.0,0.0,17.0,13.0,5.0,4.0,3.0,10.0,8.0,8.0,1.0,2.0,0.0,0.0,1,2.0,1.6,1.6,1.7,1.4,1.1,1.9,4,5
905,905,2.0,0.0,2.0,0.0,8.0,14.0,4.0,5.0,21.0,10.0,2.0,5.0,5.0,5.0,0.0,1.0,0,0.0,1.8,1.6,1.8,1.4,1.95,1.15,10,13
906,906,2.0,1.0,0.0,0.0,20.0,11.0,6.0,5.0,19.0,13.0,11.0,4.0,2.0,2.0,0.0,1.0,0,2.0,1.4,2.2,1.3,2.0,1.5,1.7,17,20
907,907,3.0,1.0,2.0,0.0,18.0,12.0,12.0,4.0,20.0,11.0,8.0,5.0,4.0,2.0,0.0,0.0,0,0.0,0.8,1.2,1.2,0.9,1.1,1.2,12,2
908,908,1.0,2.0,1.0,1.0,12.0,14.0,3.0,8.0,10.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0,1,2.0,1.2,0.8,1.4,0.6,1.4,0.5,3,6
909,909,0.0,1.0,0.0,1.0,14.0,6.0,2.0,3.0,14.0,18.0,5.0,1.0,4.0,3.0,0.0,0.0,1,1.0,1.2,1.2,0.9,1.1,1.2,1.15,2,16
910,910,1.0,1.0,0.0,0.0,17.0,17.0,5.0,7.0,8.0,13.0,6.0,4.0,1.0,1.0,0.0,1.0,2,2.0,1.8,1.4,1.2,1.3,1.0,1.5,7,17
911,911,2.0,1.0,0.0,0.0,17.0,15.0,5.0,8.0,8.0,19.0,3.0,4.0,2.0,6.0,0.0,1.0,0,2.0,1.6,1.0,1.4,1.0,1.15,1.05,13,9
912,912,0.0,1.0,0.0,1.0,19.0,7.0,6.0,3.0,15.0,16.0,8.0,2.0,4.0,7.0,0.0,1.0,1,1.0,0.6,0.4,0.5,0.7,0.7,1.2,15,18
913,913,2.0,3.0,1.0,2.0,23.0,13.0,10.0,4.0,7.0,18.0,13.0,3.0,2.0,5.0,0.0,1.0,1,1.0,1.4,1.6,1.8,1.7,2.25,1.1,8,4
914,914,7.0,2.0,1.0,1.0,15.0,8.0,9.0,3.0,9.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0,2.0,1.4,1.8,1.1,1.8,1.45,1.95,0,10
915,915,2.0,4.0,1.0,0.0,4.0,17.0,2.0,8.0,13.0,7.0,2.0,8.0,1.0,2.0,1.0,0.0,1,0.0,2.2,1.2,2.0,1.4,1.7,1.4,20,3
916,916,0.0,1.0,0.0,0.0,17.0,14.0,4.0,6.0,8.0,9.0,7.0,5.0,2.0,5.0,0.0,0.0,1,2.0,0.8,1.6,0.6,1.4,0.5,1.15,6,1
917,917,3.0,0.0,1.0,0.0,31.0,4.0,7.0,2.0,11.0,14.0,10.0,4.0,0.0,5.0,0.0,1.0,0,0.0,1.6,0.8,1.4,1.2,1.9,1.1,5,12
918,918,0.0,2.0,0.0,1.0,22.0,12.0,3.0,6.0,13.0,17.0,11.0,1.0,5.0,3.0,0.0,0.0,1,1.0,0.8,2.2,1.2,2.0,1.1,1.7,12,20
919,919,1.0,0.0,0.0,0.0,12.0,16.0,3.0,0.0,9.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0,0,2.0,1.8,1.4,1.2,1.1,1.0,1.45,7,0
920,920,2.0,2.0,2.0,0.0,14.0,22.0,6.0,6.0,8.0,10.0,7.0,13.0,4.0,4.0,0.0,1.0,2,0.0,1.6,1.6,1.4,1.4,1.15,1.15,1,13
921,921,6.0,1.0,3.0,0.0,11.0,7.0,6.0,3.0,18.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0,0,0.0,1.4,1.6,1.8,1.4,2.25,1.9,8,5
922,922,4.0,0.0,2.0,0.0,16.0,10.0,4.0,0.0,10.0,17.0,2.0,2.0,1.0,5.0,0.0,0.0,0,0.0,1.4,0.4,1.3,0.7,1.5,1.2,17,18
923,923,0.0,1.0,0.0,1.0,24.0,7.0,6.0,2.0,8.0,12.0,9.0,1.0,1.0,2.0,0.0,1.0,1,1.0,1.2,1.2,1.4,1.1,1.4,1.15,3,16
924,924,1.0,2.0,0.0,0.0,15.0,9.0,2.0,4.0,8.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0,1,2.0,0.8,0.6,0.6,0.5,0.5,0.7,6,15
925,925,5.0,2.0,1.0,0.0,24.0,6.0,10.0,3.0,15.0,11.0,3.0,5.0,2.0,5.0,0.0,2.0,0,0.0,1.6,1.2,1.7,0.9,1.1,1.2,4,2
926,926,2.0,2.0,0.0,2.0,9.0,13.0,5.0,4.0,9.0,20.0,5.0,7.0,2.0,3.0,0.0,0.0,2,1.0,1.0,1.8,1.0,1.8,1.05,1.95,9,10
927,927,3.0,1.0,1.0,1.0,12.0,13.0,4.0,5.0,22.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0,0,2.0,1.8,1.4,1.8,1.3,1.95,1.5,10,17
928,928,3.0,2.0,2.0,1.0,13.0,9.0,5.0,4.0,10.0,16.0,8.0,1.0,3.0,6.0,1.0,1.0,0,0.0,1.6,1.2,1.4,0.9,1.9,1.2,5,2
929,929,2.0,2.0,1.0,1.0,20.0,17.0,7.0,4.0,10.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0,2,2.0,2.2,1.6,2.0,1.7,1.7,1.1,20,4
930,930,0.0,2.0,0.0,1.0,24.0,11.0,4.0,2.0,16.0,6.0,6.0,7.0,3.0,3.0,0.0,0.0,1,1.0,1.2,1.0,1.1,1.0,1.15,1.05,16,9
931,931,1.0,4.0,0.0,2.0,14.0,21.0,6.0,8.0,8.0,12.0,2.0,6.0,2.0,3.0,0.0,0.0,1,1.0,1.6,0.8,1.4,0.6,1.15,0.5,13,6
932,932,2.0,1.0,0.0,1.0,10.0,9.0,5.0,5.0,14.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,0,1.0,0.6,1.2,0.5,1.4,0.7,1.4,15,3
933,933,1.0,0.0,0.0,0.0,17.0,8.0,5.0,1.0,13.0,19.0,6.0,3.0,4.0,4.0,0.0,1.0,0,2.0,0.4,0.8,0.7,1.2,1.2,1.1,18,12
934,934,0.0,4.0,0.0,1.0,3.0,20.0,1.0,11.0,8.0,10.0,3.0,7.0,2.0,4.0,0.0,1.0,1,1.0,2.2,1.6,2.0,1.4,1.7,1.9,20,5
935,935,1.0,2.0,1.0,2.0,8.0,17.0,2.0,6.0,9.0,11.0,7.0,7.0,2.0,0.0,0.0,0.0,1,1.0,1.2,1.4,1.4,1.1,1.4,1.45,3,0
936,936,2.0,0.0,1.0,0.0,20.0,6.0,8.0,3.0,10.0,11.0,13.0,2.0,2.0,2.0,0.0,0.0,0,0.0,1.4,1.8,1.8,1.8,2.25,1.95,8,10
937,937,0.0,1.0,0.0,0.0,14.0,8.0,4.0,1.0,16.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,1,2.0,1.2,0.4,0.9,0.7,1.2,1.2,2,18
938,938,4.0,0.0,1.0,0.0,21.0,15.0,8.0,6.0,11.0,15.0,7.0,6.0,1.0,4.0,0.0,0.0,0,0.0,1.8,1.6,1.2,1.4,1.0,1.15,7,13
939,939,2.0,1.0,1.0,0.0,8.0,18.0,5.0,5.0,18.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0,0,0.0,0.8,1.2,0.6,1.1,0.5,1.15,6,16
940,940,2.0,3.0,1.0,0.0,10.0,12.0,3.0,7.0,7.0,17.0,3.0,6.0,4.0,5.0,0.0,1.0,1,0.0,0.6,0.8,0.5,1.2,0.7,1.1,15,12
941,941,2.0,0.0,1.0,0.0,24.0,2.0,8.0,2.0,11.0,20.0,10.0,2.0,0.0,6.0,0.0,1.0,0,0.0,1.4,1.0,1.3,1.0,1.5,1.05,17,9
942,942,1.0,1.0,0.0,1.0,23.0,10.0,7.0,7.0,6.0,6.0,12.0,1.0,1.0,2.0,0.0,0.0,2,1.0,1.6,1.6,1.7,1.4,1.1,1.15,4,1
943,943,1.0,0.0,0.0,0.0,7.0,13.0,3.0,0.0,10.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,0,2.0,0.8,1.4,1.2,1.8,1.1,2.25,12,8
944,944,3.0,0.0,0.0,0.0,19.0,4.0,7.0,1.0,14.0,13.0,8.0,2.0,2.0,2.0,0.0,1.0,0,2.0,1.4,0.6,1.1,0.5,1.45,0.7,0,15
945,945,1.0,1.0,0.0,1.0,21.0,21.0,4.0,9.0,6.0,13.0,7.0,9.0,1.0,1.0,0.0,0.0,2,1.0,1.6,1.6,1.4,1.7,1.15,1.1,13,4
946,946,2.0,5.0,0.0,2.0,20.0,12.0,9.0,6.0,11.0,16.0,9.0,1.0,3.0,5.0,0.0,0.0,1,1.0,0.4,1.6,0.7,1.4,1.2,1.15,18,1
947,947,1.0,2.0,1.0,0.0,8.0,17.0,3.0,6.0,7.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0,1,0.0,1.0,1.8,1.0,1.2,1.05,1.0,9,7
948,948,1.0,3.0,1.0,0.0,15.0,16.0,4.0,4.0,6.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,1,0.0,1.8,0.8,1.8,0.6,1.95,0.5,10,6
949,949,1.0,3.0,0.0,0.0,11.0,11.0,1.0,7.0,12.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,1,2.0,1.2,2.2,1.1,2.0,1.15,1.7,16,20
950,950,0.0,3.0,0.0,1.0,8.0,15.0,2.0,6.0,12.0,12.0,9.0,3.0,2.0,3.0,0.0,0.0,1,1.0,1.2,1.4,0.9,1.3,1.2,1.5,2,17
951,951,1.0,1.0,1.0,0.0,12.0,5.0,3.0,1.0,11.0,11.0,7.0,0.0,2.0,4.0,0.0,0.0,2,0.0,1.6,1.2,1.4,1.4,1.9,1.4,5,3
952,952,0.0,1.0,0.0,0.0,13.0,13.0,3.0,5.0,11.0,9.0,6.0,5.0,2.0,5.0,0.0,0.0,1,2.0,1.6,1.0,1.4,1.0,1.15,1.05,1,9
953,953,2.0,2.0,1.0,0.0,24.0,11.0,5.0,7.0,8.0,13.0,7.0,8.0,1.0,0.0,0.0,0.0,2,0.0,1.4,1.2,1.8,0.9,2.25,1.2,8,2
954,954,1.0,2.0,0.0,0.0,17.0,16.0,3.0,5.0,11.0,19.0,5.0,6.0,2.0,4.0,0.0,0.0,1,2.0,2.2,0.4,2.0,0.7,1.7,1.2,20,18
955,955,0.0,1.0,0.0,0.0,14.0,13.0,3.0,6.0,12.0,14.0,2.0,7.0,2.0,2.0,0.0,0.0,1,2.0,1.4,1.6,1.3,1.4,1.5,1.9,17,5
956,956,1.0,1.0,1.0,1.0,14.0,10.0,5.0,3.0,11.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,2,2.0,0.8,1.4,0.6,1.1,0.5,1.45,6,0
957,957,1.0,1.0,0.0,1.0,17.0,10.0,3.0,1.0,21.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0,2,1.0,1.2,1.6,1.4,1.4,1.4,1.15,3,13
958,958,1.0,0.0,1.0,0.0,10.0,10.0,4.0,4.0,17.0,13.0,6.0,6.0,3.0,3.0,0.0,0.0,0,0.0,0.6,1.8,0.5,1.8,0.7,1.95,15,10
959,959,0.0,0.0,0.0,0.0,10.0,7.0,0.0,3.0,12.0,16.0,6.0,5.0,2.0,4.0,0.0,0.0,2,2.0,1.6,1.2,1.7,1.1,1.1,1.15,4,16
960,960,3.0,4.0,2.0,1.0,25.0,16.0,9.0,7.0,2.0,12.0,9.0,5.0,0.0,1.0,0.0,0.0,1,0.0,1.8,0.8,1.2,1.2,1.0,1.1,7,12
962,962,2.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,12.0,6.0,1.0,8.0,2.0,1.0,0.0,0.0,0,2.0,1.2,1.4,1.1,1.8,1.15,2.25,16,8
963,963,1.0,3.0,1.0,1.0,9.0,8.0,2.0,5.0,11.0,7.0,4.0,2.0,3.0,3.0,0.0,0.0,1,2.0,1.4,1.4,1.1,1.3,1.45,1.5,0,17
964,964,2.0,2.0,0.0,0.0,21.0,13.0,11.0,5.0,9.0,14.0,10.0,3.0,3.0,6.0,0.0,0.0,2,2.0,1.6,0.8,1.4,0.6,1.9,0.5,5,6
965,965,3.0,2.0,0.0,1.0,18.0,10.0,9.0,5.0,12.0,10.0,13.0,2.0,2.0,2.0,0.0,0.0,0,1.0,1.8,1.6,1.8,1.4,1.95,1.15,10,1
966,966,0.0,3.0,0.0,1.0,11.0,10.0,3.0,6.0,13.0,9.0,9.0,2.0,3.0,1.0,0.0,0.0,1,1.0,0.8,1.6,1.2,1.7,1.1,1.1,12,4
967,967,2.0,0.0,1.0,0.0,9.0,9.0,4.0,4.0,16.0,15.0,2.0,1.0,4.0,2.0,0.0,0.0,0,0.0,1.0,0.6,1.0,0.5,1.05,0.7,9,15
968,968,1.0,1.0,1.0,1.0,13.0,10.0,4.0,4.0,12.0,17.0,0.0,4.0,5.0,6.0,0.0,1.0,2,2.0,1.6,2.2,1.4,2.0,1.15,1.7,13,20
969,969,1.0,1.0,0.0,0.0,17.0,17.0,5.0,5.0,11.0,8.0,7.0,3.0,1.0,2.0,0.0,0.0,2,2.0,0.4,1.8,0.7,1.2,1.2,1.0,18,7
970,970,4.0,2.0,0.0,0.0,19.0,11.0,7.0,5.0,5.0,11.0,8.0,3.0,1.0,1.0,0.0,0.0,0,2.0,1.6,1.2,1.4,1.0,1.9,1.15,5,11
971,971,1.0,4.0,1.0,2.0,11.0,17.0,3.0,11.0,16.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.8,1.0,1.8,1.05,1.95,9,10
972,972,1.0,1.0,0.0,0.0,10.0,13.0,5.0,5.0,14.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,2,2.0,0.8,1.2,1.2,1.4,1.1,1.4,12,3
973,973,1.0,2.0,0.0,1.0,13.0,13.0,2.0,9.0,12.0,11.0,5.0,3.0,3.0,4.0,0.0,0.0,1,1.0,1.6,2.0,1.4,1.4,1.15,1.25,13,19
974,974,0.0,1.0,0.0,0.0,4.0,14.0,1.0,4.0,10.0,8.0,2.0,5.0,1.0,1.0,0.0,0.0,1,2.0,1.2,1.4,1.1,1.1,1.15,1.45,16,0
975,975,3.0,0.0,1.0,0.0,13.0,9.0,10.0,3.0,14.0,15.0,6.0,9.0,1.0,2.0,0.0,0.0,0,0.0,0.4,1.2,0.7,0.9,1.2,1.2,18,2
976,976,2.0,7.0,0.0,3.0,6.0,14.0,4.0,7.0,10.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0,1,1.0,2.2,1.4,2.0,1.8,1.7,2.25,20,8
977,977,3.0,2.0,0.0,1.0,27.0,24.0,9.0,9.0,11.0,10.0,9.0,4.0,3.0,1.0,0.0,0.0,0,1.0,1.6,1.8,1.4,1.2,1.15,1.0,1,7
978,978,2.0,3.0,1.0,3.0,21.0,13.0,8.0,5.0,8.0,8.0,7.0,4.0,3.0,0.0,0.0,0.0,1,1.0,1.6,0.8,1.7,0.6,1.1,0.5,4,6
979,979,2.0,3.0,0.0,1.0,21.0,13.0,8.0,6.0,23.0,5.0,13.0,3.0,3.0,1.0,0.0,1.0,1,1.0,1.2,1.6,1.0,1.4,1.15,1.15,11,1
980,980,1.0,2.0,1.0,0.0,9.0,21.0,3.0,7.0,10.0,15.0,1.0,11.0,1.0,2.0,0.0,0.0,1,0.0,1.2,0.8,0.9,1.2,1.2,1.1,2,12
981,981,2.0,1.0,0.0,0.0,8.0,10.0,3.0,3.0,7.0,20.0,3.0,4.0,1.0,3.0,0.0,0.0,0,2.0,1.4,1.6,1.1,1.4,1.45,1.9,0,5
982,982,3.0,4.0,2.0,1.0,10.0,12.0,5.0,9.0,10.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,1,0.0,2.0,1.0,1.4,1.0,1.25,1.05,19,9
983,983,4.0,0.0,3.0,0.0,19.0,6.0,8.0,2.0,13.0,13.0,5.0,2.0,0.0,1.0,0.0,0.0,0,0.0,1.8,1.2,1.2,1.1,1.0,1.15,7,16
984,984,4.0,0.0,2.0,0.0,17.0,9.0,8.0,2.0,12.0,14.0,9.0,3.0,3.0,2.0,0.0,0.0,0,0.0,1.4,1.6,1.8,1.7,2.25,1.1,8,4
985,985,4.0,2.0,2.0,0.0,20.0,18.0,12.0,5.0,14.0,9.0,3.0,7.0,3.0,0.0,0.0,0.0,0,0.0,1.8,2.2,1.8,2.0,1.95,1.7,10,20
986,986,3.0,0.0,1.0,0.0,12.0,13.0,6.0,2.0,13.0,13.0,4.0,11.0,4.0,1.0,1.0,0.0,0,0.0,1.2,1.6,1.4,1.4,1.4,1.15,3,13
987,987,0.0,4.0,0.0,1.0,11.0,19.0,3.0,6.0,10.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,1,1.0,0.8,0.4,0.6,0.7,0.5,1.2,6,18
988,988,2.0,1.0,1.0,0.0,12.0,16.0,4.0,3.0,13.0,14.0,3.0,9.0,2.0,2.0,0.0,0.0,0,0.0,1.2,1.6,0.9,1.7,1.2,1.1,2,4
989,989,2.0,4.0,1.0,1.0,13.0,19.0,6.0,8.0,11.0,7.0,4.0,6.0,5.0,1.0,2.0,0.0,1,2.0,2.0,1.2,1.4,1.1,1.25,1.15,19,16
990,990,1.0,4.0,0.0,0.0,9.0,14.0,4.0,8.0,11.0,11.0,1.0,7.0,0.0,1.0,0.0,0.0,1,2.0,1.6,1.4,1.4,1.1,1.15,1.45,1,0
991,991,2.0,1.0,0.0,1.0,24.0,21.0,10.0,8.0,9.0,15.0,7.0,8.0,1.0,3.0,0.0,1.0,0,1.0,2.2,0.8,2.0,0.6,1.7,0.5,20,6
992,992,2.0,3.0,0.0,1.0,10.0,21.0,7.0,8.0,8.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,1,1.0,1.6,1.8,1.4,1.2,1.15,1.0,13,7
993,993,1.0,1.0,0.0,0.0,15.0,18.0,6.0,4.0,17.0,17.0,6.0,5.0,1.0,3.0,0.0,0.0,2,2.0,1.6,1.2,1.7,1.0,1.1,1.15,4,11
994,994,2.0,1.0,0.0,1.0,16.0,13.0,4.0,4.0,9.0,14.0,6.0,7.0,2.0,4.0,0.0,0.0,0,1.0,0.4,1.4,0.7,1.8,1.2,2.25,18,8
995,995,2.0,1.0,2.0,0.0,7.0,8.0,3.0,1.0,10.0,15.0,2.0,4.0,3.0,1.0,1.0,0.0,0,0.0,1.2,1.2,1.4,0.9,1.4,1.2,3,2
996,996,1.0,2.0,1.0,1.0,11.0,13.0,5.0,3.0,14.0,15.0,3.0,9.0,4.0,2.0,0.0,0.0,1,2.0,1.0,1.6,1.0,1.4,1.05,1.9,9,5
997,997,2.0,1.0,2.0,0.0,12.0,15.0,3.0,6.0,13.0,9.0,5.0,8.0,0.0,2.0,0.0,0.0,0,0.0,1.2,1.8,1.1,1.8,1.15,1.95,16,10
998,998,0.0,2.0,0.0,2.0,18.0,15.0,6.0,7.0,9.0,19.0,4.0,3.0,2.0,2.0,2.0,0.0,1,1.0,0.8,2.0,1.2,1.4,1.1,1.25,12,19
999,999,1.0,0.0,0.0,0.0,9.0,7.0,5.0,3.0,18.0,19.0,3.0,2.0,2.0,2.0,0.0,0.0,0,2.0,1.4,1.2,1.8,1.4,2.25,1.4,8,3
1000,1000,4.0,1.0,2.0,1.0,26.0,4.0,11.0,1.0,10.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,0,0.0,1.4,2.2,1.1,2.0,1.45,1.7,0,20
1001,1001,2.0,2.0,1.0,1.0,20.0,12.0,8.0,4.0,17.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0,2,2.0,1.8,1.6,1.8,1.4,1.95,1.15,10,13
1002,1002,0.0,2.0,0.0,2.0,14.0,5.0,4.0,2.0,8.0,14.0,5.0,2.0,4.0,2.0,1.0,0.0,1,1.0,1.6,1.6,1.4,1.4,1.9,1.15,5,1
1003,1003,2.0,0.0,0.0,0.0,23.0,8.0,8.0,0.0,8.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0,0,2.0,0.8,1.0,0.6,1.0,0.5,1.05,6,9
1004,1004,0.0,1.0,0.0,0.0,10.0,15.0,2.0,5.0,10.0,11.0,2.0,9.0,1.0,1.0,0.0,0.0,1,2.0,1.2,0.8,1.0,1.2,1.15,1.1,11,12
1005,1005,2.0,2.0,0.0,0.0,14.0,20.0,5.0,5.0,9.0,15.0,3.0,6.0,2.0,4.0,0.0,0.0,2,2.0,1.8,0.4,1.2,0.7,1.0,1.2,7,18
1006,1006,0.0,4.0,0.0,0.0,11.0,8.0,2.0,5.0,14.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,1,2.0,1.4,1.6,1.8,1.4,2.25,1.9,8,5
1007,1007,1.0,1.0,0.0,1.0,5.0,8.0,3.0,2.0,10.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0,2,1.0,1.6,1.6,1.7,1.4,1.1,1.9,4,5
1008,1008,1.0,0.0,1.0,0.0,7.0,15.0,2.0,3.0,16.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0,0.0,1.4,0.8,1.8,1.2,2.25,1.1,8,12
1009,1009,2.0,0.0,2.0,0.0,15.0,7.0,8.0,1.0,9.0,17.0,8.0,2.0,1.0,4.0,0.0,1.0,0,0.0,1.8,1.2,1.2,1.4,1.0,1.4,7,3
1010,1010,1.0,1.0,1.0,0.0,14.0,7.0,3.0,2.0,16.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1.4,1.8,1.1,1.8,1.45,1.95,0,10
1011,1011,3.0,0.0,2.0,0.0,18.0,7.0,8.0,1.0,6.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0,0,0.0,1.6,2.2,1.4,2.0,1.9,1.7,5,20
1012,1012,1.0,0.0,1.0,0.0,8.0,21.0,0.0,4.0,11.0,16.0,3.0,14.0,2.0,1.0,0.0,0.0,0,0.0,1.2,0.4,1.0,0.7,1.15,1.2,11,18
1013,1013,4.0,2.0,1.0,0.0,9.0,18.0,7.0,8.0,11.0,15.0,5.0,9.0,1.0,1.0,1.0,0.0,0,0.0,1.6,1.0,1.4,1.0,1.15,1.05,1,9
1014,1014,1.0,2.0,1.0,1.0,18.0,7.0,6.0,2.0,13.0,17.0,9.0,1.0,2.0,2.0,0.0,0.0,1,2.0,2.0,1.2,1.4,0.9,1.25,1.2,19,2
1015,1015,3.0,3.0,2.0,2.0,10.0,13.0,7.0,8.0,21.0,9.0,2.0,6.0,4.0,2.0,0.0,0.0,2,2.0,0.8,1.6,0.6,1.4,0.5,1.15,6,13
1016,1016,0.0,0.0,0.0,0.0,18.0,5.0,4.0,4.0,9.0,11.0,4.0,1.0,1.0,2.0,0.0,0.0,2,2.0,1.6,1.2,1.7,1.1,1.1,1.15,4,16
1017,1017,2.0,0.0,2.0,0.0,10.0,13.0,6.0,6.0,10.0,15.0,2.0,5.0,1.0,2.0,0.0,0.0,0,0.0,1.6,1.6,1.4,1.4,1.15,1.15,13,1
1018,1018,0.0,2.0,0.0,1.0,11.0,10.0,3.0,4.0,4.0,8.0,6.0,9.0,2.0,1.0,1.0,0.0,1,1.0,1.2,0.8,1.1,0.6,1.15,0.5,16,6
1019,1019,2.0,2.0,0.0,1.0,9.0,10.0,3.0,3.0,9.0,14.0,3.0,4.0,2.0,5.0,0.0,0.0,2,1.0,1.2,1.2,0.9,1.0,1.2,1.15,2,11
1020,1020,1.0,3.0,0.0,1.0,13.0,11.0,4.0,4.0,22.0,19.0,2.0,3.0,3.0,2.0,0.0,0.0,1,1.0,0.4,1.4,0.7,1.1,1.2,1.45,18,0
1021,1021,1.0,2.0,1.0,1.0,8.0,9.0,6.0,3.0,16.0,15.0,1.0,6.0,1.0,4.0,0.0,0.0,1,2.0,1.0,2.2,1.0,2.0,1.05,1.7,9,20
1022,1022,2.0,0.0,1.0,0.0,15.0,15.0,6.0,1.0,12.0,4.0,5.0,11.0,2.0,3.0,0.0,0.0,0,0.0,0.8,1.8,1.2,1.8,1.1,1.95,12,10
1023,1023,2.0,0.0,1.0,0.0,13.0,9.0,4.0,2.0,15.0,14.0,1.0,1.0,2.0,5.0,0.0,0.0,0,0.0,1.2,2.0,1.4,1.4,1.4,1.25,3,19
1024,1024,1.0,2.0,0.0,1.0,13.0,13.0,4.0,4.0,7.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,1,1.0,1.6,1.8,1.7,1.2,1.1,1.0,4,7
1025,1025,3.0,0.0,2.0,0.0,21.0,4.0,10.0,0.0,16.0,13.0,8.0,5.0,1.0,3.0,0.0,0.0,0,0.0,1.6,1.6,1.4,1.4,1.9,1.15,5,13
